actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/foot_contact/max,test/rwd_metrics/foot_contact/mean,test/rwd_metrics/foot_contact/min,test/rwd_metrics/foot_contact/size,test/rwd_metrics/foot_contact/std,test/rwd_metrics/pelvis_move/max,test/rwd_metrics/pelvis_move/mean,test/rwd_metrics/pelvis_move/min,test/rwd_metrics/pelvis_move/size,test/rwd_metrics/pelvis_move/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
9.53632e-05,-1.6776228e-07,138.55284,-0.0051465444,6.7478236e-06,0.014706688,10.582529,67.692635,67.66973,11.353611,1003.55176,866.05,1002.4107,1.0,-0.0860877,-1.0,2420,0.87335443,0.3062474538424656,0.30624745384246566,0.3062474538424656,10,5.551115123125783e-17,242,242.0,242,10,0.0,1973.554264307022,1973.554264307022,1973.554264307022,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-210.0,-210.0,-210.0,10,0.0,1736.0111280753258,1736.0111280753258,1736.0111280753258,10,0.0,547.5431326889128,547.5431326889128,547.5431326889128,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.004132231404958678,0.004132231404958678,0.004132231404958678,10,0.0,5.954132,-0.12616873,-4.8956013,3125,0.99731064,1000,435.4577777777778,45,450,381.0747016232958,13171.439895153046,4866.433455443208,213.56330556795,450,5136.510432203246,997227.0,322.45903754234314,200000.0,511.0,19914.085942983627,102200000.0,620.2338179891682,1596875.0
0.00010809024,4.217186e-08,139.28854,-0.0055595515,7.416057e-06,0.015170461,10.549157,67.48828,67.465256,11.251048,1000.65924,801.7976,999.6388,1.0,-0.08793037,-1.0,2310,0.86457837,0.2999905848781298,0.2999905848781298,0.2999905848781298,10,0.0,231,231.0,231,10,0.0,2073.0849323272705,2073.0849323272705,2073.0849323272705,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-210.0,-210.0,-210.0,10,0.0,1775.096637125445,1775.0966371254449,1775.096637125445,10,2.2737367544323206e-13,607.9882991950037,607.9882991950037,607.9882991950037,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.004329004329004329,0.004329004329004329,0.004329004329004329,10,0.0,5.672973,-0.12542273,-5.206055,3125,0.9966305,1000,452.8924485125858,52,437,394.1110262584516,13301.079056024551,5136.915582435589,142.84732523560524,437,5339.493982336633,997664.0,323.56505131721497,200000.0,512.0,20237.650994300842,102400000.0,618.113727628529,1600000.0
9.408943e-05,5.8862124e-08,139.76141,-0.005213566,6.4333094e-06,0.014857105,10.5247555,67.38267,67.359634,10.787832,1019.3121,558.12463,1018.6565,1.0,-0.09714953,-1.0,2540,0.8630865,0.2968504206469294,0.2968504206469294,0.2968504206469294,10,0.0,254,254.0,254,10,0.0,2350.7243916988373,2350.7243916988373,2350.7243916988373,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-200.0,-200.0,-200.0,10,0.0,1978.184311909269,1978.184311909269,1978.184311909269,10,0.0,672.5400784438343,672.5400784438343,672.5400784438343,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.003937007874015748,0.003937007874015748,0.003937007874015748,10,0.0,6.411535,-0.12526177,-5.6170783,3125,0.99767625,1000,484.3191489361702,59,423,399.51993625829687,13493.219435453415,5629.751202058047,244.99013048410416,423,5523.498023452687,998087.0,322.64553594589233,200000.0,513.0,20560.296530246735,102600000.0,619.8753049958206,1603125.0
5.4789416e-05,1.3010464e-07,140.21858,-0.0099132825,3.6503661e-06,0.019588364,10.525847,67.38478,67.36109,10.549559,1029.0375,662.0091,1028.2484,1.0,-0.10588348,-1.0,2410,0.8728002,0.29968660599106894,0.2996866059910689,0.29968660599106894,10,5.551115123125783e-17,241,241.0,241,10,0.0,2116.316116333008,2116.316116333008,2116.316116333008,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-200.0,-200.0,-200.0,10,0.0,1783.4714461958097,1783.4714461958097,1783.4714461958097,10,0.0,632.844668676162,632.844668676162,632.844668676162,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.004149377593360996,0.004149377593360996,0.004149377593360996,10,0.0,5.4728384,-0.12819794,-4.8338075,3125,1.0029263,1000,419.136460554371,18,469,368.99085937137494,13430.74309015274,4779.740193438835,-43.42140078544617,469,5098.61445406236,998556.0,318.2559530735016,200000.0,514.0,20878.552483320236,102800000.0,628.4250084516401,1606250.0
4.265889e-05,1.18391455e-07,140.40205,-0.00414549,2.8250722e-06,0.013833231,10.534167,67.44066,67.418045,10.3057,1038.8065,471.8255,1038.261,1.0,-0.10890595,-1.0,3280,0.86599797,0.2938264303104232,0.29382643031042316,0.2938264303104232,10,5.551115123125783e-17,328,328.0,328,10,0.0,3059.764076948166,3059.764076948166,3059.764076948166,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-210.0,-210.0,-210.0,10,0.0,2491.2370063136314,2491.237006313632,2491.2370063136314,10,4.547473508864641e-13,878.5270704007467,878.5270704007468,878.5270704007467,10,1.1368683772161603e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.003048780487804878,0.003048780487804878,0.003048780487804878,10,0.0,6.0155373,-0.13011836,-5.3473816,3125,1.0033289,1000,422.1970649895178,37,477,379.926141657922,13423.147280663252,4807.93328960885,49.62114346027374,477,5281.065072409998,999033.0,327.4426267147064,200000.0,515.0,21205.995110034943,103000000.0,610.7940252209606,1609375.0
3.6467725e-05,2.1054328e-08,140.37238,-0.0046791057,2.4952194e-06,0.014364799,10.564936,67.710655,67.68783,10.119411,1047.854,370.06628,1047.456,1.0,-0.11243466,-1.0,2960,0.86977065,0.2954156375486573,0.2954156375486573,0.2954156375486573,10,0.0,296,296.0,296,10,0.0,2737.746345758438,2737.746345758438,2737.746345758438,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-170.0,-170.0,-170.0,10,0.0,2250.998203357114,2250.998203357114,2250.998203357114,10,0.0,756.7481387625819,756.7481387625819,756.7481387625819,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0033783783783783786,0.0033783783783783786,0.0033783783783783786,10,0.0,5.4153805,-0.12660502,-5.2012844,3125,0.99901533,1000,461.0635294117647,37,425,394.098982146262,13508.05901813507,5361.320632549683,-26.63969326019287,425,5506.950752897756,999458.0,325.6893434524536,200000.0,516.0,21531.684453487396,103200000.0,614.0821123586974,1612500.0
2.4189878e-05,1.0039755e-07,140.50868,-0.0050000083,1.5687042e-06,0.014695104,10.597781,67.96435,67.94209,10.093457,1051.0964,548.4278,1050.5319,1.0,-0.12248392,-1.0,2860,0.8717096,0.29477355210034717,0.2947735521003471,0.29477355210034717,10,5.551115123125783e-17,286,286.0,286,10,0.0,2458.8307931423187,2458.8307931423187,2458.8307931423187,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-380.0,-380.0,-380.0,10,0.0,2149.1037636353885,2149.103763635388,2149.1037636353885,10,4.547473508864641e-13,789.7270301461846,789.7270301461847,789.7270301461846,10,1.1368683772161603e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0034965034965034965,0.003496503496503497,0.0034965034965034965,10,4.336808689942018e-19,5.952044,-0.12686442,-5.0553603,3125,1.0020754,1000,391.0350194552529,19,514,346.4185390840227,13501.00240111351,4445.276887345524,-65.39354461431503,514,4805.896819577,999972.0,328.05448842048645,200000.0,517.0,21859.738941907883,103400000.0,609.6548197311918,1615625.0
1.5328202e-05,2.7950675e-08,140.85762,-0.0049222927,1.0296952e-06,0.01464147,10.597725,68.108284,68.0864,10.00901,1049.929,721.5417,1049.2722,1.0,-0.057172403,-1.0,10000,0.81248003,0.2814316613218924,0.2814316613218924,0.2814316613218924,10,0.0,1000,1000.0,1000,10,0.0,12627.776301145554,12627.776301145554,12627.776301145554,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,9519.514766358177,9519.514766358177,9519.514766358177,10,0.0,3178.2615439648243,3178.2615439648243,3178.2615439648243,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.34968,-0.12565283,-4.930254,3125,0.99622846,1000,485.4019607843137,41,408,404.7394165265758,13577.125087976456,5750.138892492086,178.2329170703888,408,5689.3259610609575,1000380.0,377.5994050502777,200000.0,518.0,22237.33834695816,103600000.0,529.6618514888015,1618750.0
1.1437384e-05,1.6710176e-08,141.2698,-0.0052946317,7.7246943e-07,0.01504225,10.618475,68.08088,68.05857,9.997259,1057.7241,732.4193,1057.1062,1.0,-0.06462083,-1.0,10000,0.80647075,0.27501813132229946,0.27501813132229946,0.27501813132229946,10,0.0,1000,1000.0,1000,10,0.0,12008.025114774704,12008.025114774704,12008.025114774704,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-80.0,-80.0,-80.0,10,0.0,9107.78997777057,9107.789977770572,9107.78997777057,10,1.8189894035458565e-12,2980.2351245186755,2980.2351245186755,2980.2351245186755,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.3930087,-0.12511095,-5.0515256,3125,0.9994625,1000,406.2268907563025,16,476,375.6557166184853,13604.151500463486,4695.02250075226,-80.92908836947754,476,5231.819137756905,1000856.0,372.4030351638794,200000.0,519.0,22609.74138212204,103800000.0,537.0525509062733,1621875.0
8.568313e-06,2.5736522e-08,141.6685,-0.005063879,5.654772e-07,0.014839006,10.624636,67.99619,67.973946,10.111513,1058.3497,913.21173,1057.455,1.0,-0.05780457,-1.0,10000,0.79971105,0.27291813165122425,0.27291813165122425,0.27291813165122425,10,0.0,1000,1000.0,1000,10,0.0,12445.373679637909,12445.373679637909,12445.373679637909,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,9072.311798064267,9072.311798064267,9072.311798064267,10,0.0,3443.0618767609712,3443.0618767609712,3443.0618767609712,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.389638,-0.12679239,-5.247062,3125,1.0014275,1000,400.3111954459203,19,527,359.88784612872183,13541.221239328384,4606.925458145686,-34.82004854083061,527,4990.527476592061,1001383.0,445.26872539520264,200000.0,520.0,23055.010107517242,104000000.0,449.16696051915176,1625000.0
5.74207e-06,8.442935e-09,142.06482,-0.0054118447,3.8775988e-07,0.015214318,10.633177,67.90043,67.877884,10.2138405,1054.131,1043.2678,1053.14,1.0,-0.061184663,-1.0,10000,0.7979165,0.27048466210271416,0.27048466210271416,0.27048466210271416,10,0.0,1000,1000.0,1000,10,0.0,11851.408803224564,11851.408803224564,11851.408803224564,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,8798.719118998479,8798.719118998477,8798.719118998479,10,1.8189894035458565e-12,3122.689691180053,3122.689691180053,3122.689691180053,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.3408237,-0.12838544,-4.9101424,3125,0.999273,1000,433.27901785714283,73,448,383.9333790643237,13541.539034605026,4997.872658070842,333.99034076184034,448,5397.0374668289005,1001831.0,454.0452194213867,200000.0,521.0,23509.05532693863,104200000.0,440.4847610880483,1628125.0
3.9399692e-06,1.1307634e-08,142.51265,-0.005458895,2.6055022e-07,0.015292267,10.660067,67.821655,67.79956,10.1998825,1056.4929,925.64856,1055.6693,1.0,-0.069373935,-1.0,10000,0.8039169,0.27252323837791476,0.27252323837791476,0.27252323837791476,10,0.0,1000,1000.0,1000,10,0.0,11903.05400133133,11903.05400133133,11903.05400133133,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-80.0,-80.0,-80.0,10,0.0,8873.051212223021,8873.05121222302,8873.051212223021,10,1.8189894035458565e-12,3110.002794631608,3110.002794631608,3110.002794631608,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.7650933,-0.12979825,-5.4970326,3125,1.0017222,1000,435.0,41,471,386.3447246753876,13554.726073980331,5003.729969905123,112.14039015769958,471,5386.150659365503,1002302.0,370.17555809020996,200000.0,522.0,23879.23088502884,104400000.0,540.2841857842516,1631250.0
2.9121688e-06,9.603631e-09,142.79317,-0.0051993006,1.9133607e-07,0.015052029,10.645771,67.70045,67.67856,10.201167,1055.1652,687.33813,1054.5101,1.0,-0.10692936,-1.0,3770,0.8577286,0.29277155672094995,0.29277155672094995,0.29277155672094995,10,0.0,377,377.0,377,10,0.0,3841.3114799261093,3841.3114799261093,3841.3114799261093,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-70.0,-70.0,-70.0,10,0.0,2826.732611436925,2826.732611436925,2826.732611436925,10,0.0,1184.578864395543,1184.5788643955427,1184.578864395543,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002652519893899204,0.002652519893899204,0.002652519893899204,10,0.0,5.494204,-0.12814067,-5.2122927,3125,0.99905914,1000,463.45308924485124,32,437,396.3458209860563,13439.85267418623,5373.727699089188,-56.57620019465685,437,5485.467374573131,1002739.0,345.84188079833984,200000.0,523.0,24225.07276582718,104600000.0,578.2989600285567,1634375.0
1.9184029e-06,6.934735e-09,143.16435,-0.0057321372,1.2543505e-07,0.015610476,10.615826,67.51974,67.49755,10.307287,1050.7103,669.60736,1049.938,1.0,-0.07509664,-1.0,10000,0.8086428,0.27501170713095957,0.27501170713095957,0.27501170713095957,10,0.0,1000,1000.0,1000,10,0.0,11613.663665294647,11613.663665294647,11613.663665294647,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-80.0,-80.0,-80.0,10,0.0,8668.464103072165,8668.464103072165,8668.464103072165,10,0.0,3025.19955045211,3025.19955045211,3025.19955045211,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.4044614,-0.12785111,-5.168439,3125,0.9980994,1000,470.6370192307692,35,416,396.507039265722,13462.487907648087,5474.949475704061,-5.849202990531921,416,5513.3576987853,1003155.0,385.6672582626343,200000.0,524.0,24610.740024089813,104800000.0,518.5817455725077,1637500.0
1.2513316e-06,5.741395e-09,143.26468,-0.0055628014,8.060046e-08,0.015448065,10.594731,67.30855,67.28649,10.003742,1058.5079,482.93393,1057.9149,1.0,-0.07332155,-1.0,10000,0.81125814,0.27651506597065467,0.27651506597065467,0.27651506597065467,10,0.0,1000,1000.0,1000,10,0.0,11293.187494039536,11293.187494039536,11293.187494039536,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,8688.945195053237,8688.945195053237,8688.945195053237,10,0.0,2674.2422922156575,2674.2422922156575,2674.2422922156575,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.7157717,-0.12753637,-5.2353444,3125,0.9989668,1000,436.7966457023061,14,477,379.06980178045364,13642.753067016602,5067.847693979452,-58.78641057014465,477,5268.234939168897,1003632.0,381.3256149291992,200000.0,525.0,24992.065639019012,105000000.0,524.4861403741105,1640625.0
6.7069584e-07,4.3696455e-09,143.22119,-0.0052405586,4.1908375e-08,0.015122822,10.567359,67.18466,67.162476,9.808648,1063.5726,395.6677,1063.1005,1.0,-0.06291421,-1.0,10000,0.7988147,0.2720332819831075,0.2720332819831075,0.2720332819831075,10,0.0,1000,1000.0,1000,10,0.0,11488.167157888412,11488.167157888412,11488.167157888412,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,8724.403092634504,8724.403092634504,8724.403092634504,10,0.0,2833.764063447911,2833.764063447911,2833.764063447911,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.547826,-0.12656634,-4.8703413,3125,0.9948551,1000,463.7772277227723,30,404,395.1519132320231,13705.089507102966,5438.4930218033505,-71.42951928079128,404,5582.533163113891,1004036.0,397.6475520133972,200000.0,526.0,25389.71319103241,105200000.0,502.9579560778027,1643750.0
3.697257e-07,3.5045173e-09,143.32152,-0.005322075,2.2006564e-08,0.01521126,10.553155,67.105316,67.083145,10.115444,1055.8256,744.3995,1054.8875,1.0,-0.06823715,-1.0,10000,0.79965657,0.27019218473355283,0.2701921847335528,0.27019218473355283,10,5.551115123125783e-17,1000,1000.0,1000,10,0.0,10627.26224064827,10627.26224064827,10627.26224064827,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,8478.640851995726,8478.640851995728,8478.640851995726,10,1.8189894035458565e-12,2218.621403802691,2218.621403802691,2218.621403802691,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.480032,-0.1280984,-5.8812275,3125,1.0032007,1000,319.4542682926829,18,656,311.6235627481184,13577.3510658741,3500.164661608287,-53.357283025979996,656,4302.767588826138,1004692.0,393.1622655391693,200000.0,527.0,25782.87545657158,105400000.0,508.69581730008304,1646875.0
2.2447112e-07,2.3947802e-09,143.77042,-0.0061351014,1.3093728e-08,0.016055262,10.556389,67.106674,67.08414,10.281391,1043.8048,955.5605,1042.7428,1.0,-0.08049341,-1.0,10000,0.7961744,0.2655696076547565,0.2655696076547565,0.2655696076547565,10,0.0,1000,1000.0,1000,10,0.0,11586.802414178848,11586.802414178848,11586.802414178848,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,8714.683616819606,8714.683616819606,8714.683616819606,10,0.0,2942.1188093644214,2942.118809364422,2942.1188093644214,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.3101573,-0.12768508,-5.179216,3125,0.9985492,1000,372.67888307155323,12,573,351.0088052337606,13650.020352125168,4254.300317265922,-59.188397377729416,573,4912.3085775450645,1005265.0,381.78528928756714,200000.0,528.0,26164.660745859146,105600000.0,523.8546523707377,1650000.0
1.7383483e-07,1.7329331e-09,144.38242,-0.0057686022,1.0261669e-08,0.01573099,10.541026,67.17215,67.15035,10.467226,1033.2496,1140.5411,1032.0691,1.0,-0.08541082,-1.0,10000,0.8030324,0.26757733355675906,0.2675773335567591,0.26757733355675906,10,5.551115123125783e-17,1000,1000.0,1000,10,0.0,11751.589549064636,11751.589549064636,11751.589549064636,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,8856.041929926527,8856.041929926525,8856.041929926527,10,1.8189894035458565e-12,2965.5476327538363,2965.547632753836,2965.5476327538363,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.7305603,-0.12982498,-5.5022936,3125,0.99339235,1000,422.68591224018473,44,433,378.9525105801202,13729.164044857025,4863.767611769286,186.14255726337433,433,5358.356773093591,1005698.0,381.4374945163727,200000.0,529.0,26546.09824037552,105800000.0,524.3323031302454,1653125.0
1.4346472e-07,1.7821993e-09,144.90872,-0.006014787,8.116865e-09,0.01601349,10.53581,67.2495,67.22751,10.55505,1031.0042,1046.6141,1029.8246,1.0,-0.08641522,-1.0,10000,0.8000291,0.2660619873820296,0.2660619873820296,0.2660619873820296,10,0.0,1000,1000.0,1000,10,0.0,12204.340065956116,12204.340065956116,12204.340065956116,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,8922.005034179412,8922.005034179412,8922.005034179412,10,0.0,3352.335041284533,3352.335041284533,3352.335041284533,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.1224303,-0.13240877,-5.610107,3125,0.9959304,1000,446.372460496614,46,443,387.6754988704084,13572.817050933838,5116.863457490783,158.57625252008438,443,5377.193449054648,1006141.0,387.71032071113586,200000.0,530.0,26933.808561086655,106000000.0,515.8490484162538,1656250.0
1.1937637e-07,1.8037077e-09,145.41646,-0.006049986,6.4332637e-09,0.016083721,10.562017,67.39374,67.371895,10.6392565,1033.17,1011.4632,1031.8961,1.0,-0.08103234,-1.0,10000,0.79803264,0.2659997272456516,0.2659997272456516,0.2659997272456516,10,0.0,1000,1000.0,1000,10,0.0,12002.249649524689,12002.249649524689,12002.249649524689,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-80.0,-80.0,-80.0,10,0.0,8781.715444099455,8781.715444099453,8781.715444099455,10,1.8189894035458565e-12,3300.534205635548,3300.5342056355485,3300.534205635548,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.461206,-0.1309509,-5.1370225,3125,0.9943838,1000,468.9622641509434,40,424,399.8421958659111,13320.895407676697,5387.378353819998,14.716619968414307,424,5438.3476643171025,1006565.0,383.4424510002136,200000.0,531.0,27317.25101208687,106200000.0,521.5906571593675,1659375.0
1.0919509e-07,1.3838567e-09,145.85054,-0.0059141982,6.1506045e-09,0.015977887,10.556749,67.40294,67.38025,10.493581,1044.9141,695.01874,1043.9481,1.0,-0.07725639,-1.0,10000,0.7987559,0.26812680595403815,0.26812680595403815,0.26812680595403815,10,0.0,1000,1000.0,1000,10,0.0,12453.734085321426,12453.734085321426,12453.734085321426,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,8928.022618307677,8928.022618307677,8928.022618307677,10,0.0,3595.7114761548364,3595.7114761548364,3595.7114761548364,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.2647104,-0.13004756,-5.109904,3125,0.992176,1000,473.3856812933025,44,433,397.81768019683557,13428.117084980011,5488.486108090656,222.4723863005638,433,5502.454464674571,1006998.0,376.3349528312683,200000.0,532.0,27693.585964918137,106400000.0,531.4414685517426,1662500.0
1.1048486e-07,1.5551054e-09,146.13448,-0.006002268,6.068354e-09,0.016085548,10.558314,67.27767,67.255684,10.503266,1046.8539,772.14087,1045.739,1.0,-0.08213343,-1.0,10000,0.7983966,0.2658767729655651,0.26587677296556506,0.2658767729655651,10,5.551115123125783e-17,1000,1000.0,1000,10,0.0,11264.15165066719,11264.15165066719,11264.15165066719,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-70.0,-70.0,-70.0,10,0.0,8348.050224211342,8348.050224211342,8348.050224211342,10,0.0,2986.101434447287,2986.101434447287,2986.101434447287,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.64962,-0.12883121,-5.4355416,3125,0.99949986,1000,328.87175324675326,12,616,313.33235867737744,13544.08041882515,3640.1759886074797,-70.76028421521187,616,4360.865655430335,1007614.0,376.12199664115906,200000.0,533.0,28069.707961559296,106600000.0,531.7423649402003,1665625.0
1.0415552e-07,1.4366338e-09,146.52325,-0.0055558574,5.750099e-09,0.015665963,10.51439,66.954094,66.93217,10.547719,1052.3306,715.25824,1051.3533,1.0,-0.08951755,-1.0,10000,0.8242957,0.277547494240323,0.277547494240323,0.277547494240323,10,0.0,1000,1000.0,1000,10,0.0,11287.114036798477,11287.114036798477,11287.114036798477,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-80.0,-80.0,-80.0,10,0.0,8302.5017149304,8302.5017149304,8302.5017149304,10,0.0,3064.612317335066,3064.6123173350657,3064.612317335066,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,5.451014,-0.12450147,-5.36453,3125,0.9853001,1000,471.53493975903615,47,415,404.0471141661084,13715.554030179977,5594.619731891617,214.37118899822235,415,5722.0709554308505,1008029.0,380.0854539871216,200000.0,534.0,28449.793415546417,106800000.0,526.1974587608833,1668750.0
