actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/foot_contact/max,test/rwd_metrics/foot_contact/mean,test/rwd_metrics/foot_contact/min,test/rwd_metrics/foot_contact/size,test/rwd_metrics/foot_contact/std,test/rwd_metrics/pelvis_move/max,test/rwd_metrics/pelvis_move/mean,test/rwd_metrics/pelvis_move/min,test/rwd_metrics/pelvis_move/size,test/rwd_metrics/pelvis_move/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/zR_mov_penalty/max,test/rwd_metrics/zR_mov_penalty/mean,test/rwd_metrics/zR_mov_penalty/min,test/rwd_metrics/zR_mov_penalty/size,test/rwd_metrics/zR_mov_penalty/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
2.5229962e-08,1.6699828e-09,114.47673,-0.0015590023,1.4657592e-10,0.009801326,13.425812,161.50037,161.48982,17.524738,952.2075,1099.073,949.8594,1.0,-0.00013035728,-1.0,1500,0.6717665,0.19581879589957676,0.19581879589957676,0.19581879589957676,10,0.0,150,150.0,150,10,0.0,1339.262143213302,1339.256177455932,1339.202485639602,10,0.01789727210998535,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-310.0,-310.0,-310.0,10,0.0,1322.7108477641868,1322.7108477641868,1322.7108477641868,10,0.0,327.01891773113783,327.0189177311378,327.01891773113783,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.46761838842359593,-0.4735841353394581,-0.5272758575822173,10,0.017897240747586404,0.0,0.0,0.0,10,0.0,5.5706816,-0.024090596,-6.1706247,3125,1.0723692,150,145.16295764536972,27,1393,18.985164582870866,1595.67392039299,1260.9220014607195,-284.8204817324877,1393,372.75429993276856,919889.0,294.05368065834045,200000.0,482.0,91928.85728406906,96400000.0,680.1479224889521,1506250.0
2.5229962e-08,1.6712509e-09,114.73558,-0.0009940675,1.4530765e-10,0.009255031,13.426448,161.4866,161.47629,17.44654,942.09174,1191.8083,939.6358,1.0,-0.0047904085,-1.0,1500,0.6659186,0.19079175514409777,0.1907917551440978,0.19079175514409777,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1349.7998794675805,1349.7967242837883,1349.7683276296593,10,0.009465551376342772,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-300.0,-300.0,-300.0,10,0.0,1323.9897818225782,1323.9897818225782,1323.9897818225782,10,0.0,326.2468232364621,326.2468232364621,326.2468232364621,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.43672405183713303,-0.43987924477473184,-0.46827598121312153,10,0.009465578812796548,0.0,0.0,0.0,10,0.0,5.7256193,-0.02547625,-5.8674545,3125,1.0713258,150,144.6425470332851,28,1382,20.674750539383368,1606.0677045583725,1261.843397304746,-290.66885232180357,1382,396.61110975332883,921271.0,281.3514361381531,200000.0,483.0,92210.20872020721,96600000.0,710.8547329461409,1509375.0
2.5229964e-08,1.6708064e-09,114.836044,-0.00076081045,1.4575212e-10,0.009029006,13.419198,161.41272,161.40242,17.53671,936.49084,1253.0259,934.0275,1.0,-0.013984565,-1.0,1500,0.6690293,0.19013386686274578,0.19013386686274575,0.19013386686274578,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1271.4063886627555,1271.4015409454703,1271.4010023102164,10,0.0016159057617187499,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-360.0,-360.0,-360.0,10,0.0,1306.9162593944125,1306.9162593944125,1306.9162593944125,10,0.0,324.9278733858333,324.9278733858333,324.9278733858333,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4377428659246885,-0.44259067443724287,-0.4431293198275267,10,0.001615936170851462,0.0,0.0,0.0,10,0.0,5.5311527,-0.026790174,-5.4384227,3125,1.0678787,150,145.63314037626628,28,1382,18.35194209628318,1601.3019145727158,1286.137498998276,-203.64927084185183,1382,364.00043011433854,922653.0,281.2077317237854,200000.0,484.0,92491.416451931,96800000.0,711.217998075703,1512500.0
2.5229962e-08,1.6700478e-09,114.86827,-0.00082636223,1.4651078e-10,0.009096878,13.41172,161.19408,161.18364,17.464788,936.687,1263.8821,934.23584,1.0,-0.0051864726,-1.0,1500,0.67271465,0.19569214606145513,0.19569214606145513,0.19569214606145513,10,0.0,150,150.0,150,10,0.0,1388.7137296795845,1388.6813358902932,1388.6777365803719,10,0.010797929763793946,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-260.0,-260.0,-260.0,10,0.0,1316.2051875017905,1316.2051875017903,1316.2051875017905,10,2.2737367544323206e-13,332.9524550547237,332.95245505472377,332.9524550547237,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4439117109024382,-0.47630544595156393,-0.47990474984591125,10,0.010797911683041918,0.0,0.0,0.0,10,0.0,5.677073,-0.030602396,-5.857316,3125,1.0654994,150,148.13114754098362,30,1342,12.080853976905631,1597.6811264753342,1329.3527266858966,-190.39263684907928,1342,307.4561368269744,923995.0,280.39383459091187,200000.0,485.0,92771.81028652191,97000000.0,713.2824453568867,1515625.0
2.5229962e-08,1.6675856e-09,115.0119,-0.001379452,1.4897306e-10,0.009660307,13.41001,160.95206,160.94147,17.667456,938.66754,1212.2094,936.26404,1.0,-0.01123037,-1.0,1500,0.67414016,0.19468618244296562,0.1946861824429656,0.19468618244296562,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1378.017374098301,1378.014601624012,1377.9896493554115,10,0.00831742286682129,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-260.0,-260.0,-260.0,10,0.0,1307.8016864753422,1307.8016864753422,1307.8016864753422,10,0.0,330.6694779107129,330.6694779107129,330.6694779107129,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.45379631681697086,-0.456568794784174,-0.4815210964890023,10,0.008317433901609439,0.0,0.0,0.0,10,0.0,5.9992027,-0.032605976,-5.76791,3125,1.0670857,150,146.19476744186048,24,1376,17.663229657190694,1589.347511291504,1295.0153980946052,-185.0512063317001,1376,354.8846896358723,925371.0,286.66945934295654,200000.0,486.0,93058.47974586487,97200000.0,697.6676220006063,1518750.0
2.5229964e-08,1.6678816e-09,115.35329,-0.00037831813,1.4867695e-10,0.008683755,13.4057455,160.79971,160.78906,17.601513,945.4053,1076.1156,943.23615,1.0,-0.024658266,-1.0,1500,0.67217547,0.19081813822243276,0.19081813822243276,0.19081813822243276,10,0.0,150,150.0,150,10,0.0,1389.1742332335562,1389.1716451521963,1389.1483524199575,10,0.0077642440795898425,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-240.0,-240.0,-240.0,10,0.0,1309.253780905076,1309.253780905076,1309.253780905076,10,0.0,320.34887202369595,320.34887202369595,320.34887202369595,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4284170393355834,-0.4310050934983007,-0.45429758096275685,10,0.007764162488152038,0.0,0.0,0.0,10,0.0,6.05768,-0.036514033,-5.6880755,3125,1.0681201,150,148.51598513011152,29,1345,11.15966936392143,1572.5791576504707,1316.945947781573,-183.2930175390793,1345,305.95377539578317,926716.0,283.54145407676697,200000.0,487.0,93342.02119994164,97400000.0,705.3642320175566,1521875.0
2.5229962e-08,1.6705825e-09,115.52498,-0.00078096456,1.4597624e-10,0.009098763,13.384548,160.76942,160.759,17.566525,950.48615,942.28815,948.4965,1.0,-0.035059623,-1.0,1500,0.6677679,0.1860468541472321,0.18604685414723213,0.1860468541472321,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1401.361141771078,1401.36080250144,1401.3577490746975,10,0.0010178089141845703,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-240.0,-240.0,-240.0,10,0.0,1320.092402947355,1320.092402947355,1320.092402947355,10,0.0,321.6930119317598,321.6930119317598,321.6930119317598,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.424274294851046,-0.4246135273013206,-0.42766661935379274,10,0.0010176973508240206,0.0,0.0,0.0,10,0.0,6.1259484,-0.040699683,-6.249986,3125,1.0677104,150,148.77919161676647,30,1336,9.619087402674381,1606.4153804779053,1317.1579100035033,-295.7974392971955,1336,289.83844829756515,928052.0,286.3194189071655,200000.0,488.0,93628.3406188488,97600000.0,698.520557087491,1525000.0
2.523001e-08,1.6648087e-09,115.32298,-0.00039485202,1.5175308e-10,0.008698107,13.354445,160.75128,160.74025,17.300108,958.4013,805.7465,956.6296,1.0,-0.016176075,-1.0,1500,0.67410463,0.1948582947072225,0.19485829470722252,0.1948582947072225,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1384.0511860102415,1384.04851667583,1384.0482200831175,10,0.0008897781372070312,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-260.0,-260.0,-260.0,10,0.0,1326.63557982749,1326.6355798274897,1326.63557982749,10,2.2737367544323206e-13,317.8386501312174,317.8386501312174,317.8386501312174,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.42304352979455195,-0.42571275327337144,-0.42600933365990695,10,0.0008897411596064998,0.0,0.0,0.0,10,0.0,5.917281,-0.041449644,-5.666383,3125,1.0642488,150,148.53382899628252,33,1345,10.663097284705778,1579.9828834533691,1321.7398871958917,-229.09881138056517,1345,302.61663480550374,929397.0,280.60277557373047,200000.0,489.0,93908.94339442253,97800000.0,712.7513246833458,1528125.0
2.522997e-08,1.660423e-09,115.24836,-0.0017666353,1.5613608e-10,0.010064517,13.341188,160.6781,160.66678,17.163124,958.0932,868.7202,956.11456,1.0,-0.035739925,-1.0,1500,0.6768732,0.19015965362786605,0.19015965362786605,0.19015965362786605,10,0.0,150,150.0,150,10,0.0,1376.1179961711168,1376.1109460860491,1376.0474953204393,10,0.021150255203247068,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-260.0,-260.0,-260.0,10,0.0,1317.1180591007233,1317.1180591007233,1317.1180591007233,10,0.0,319.35428424502055,319.35428424502055,319.35428424502055,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.354348026266524,-0.3613980903186122,-0.42484866678740646,10,0.021150192156264735,0.0,0.0,0.0,10,0.0,5.8058467,-0.042133022,-5.670705,3125,1.0646296,150,145.77622890682318,25,1363,17.92670227075153,1607.382068157196,1275.183453307032,-307.4702131310478,1363,369.98579833302824,930760.0,282.4613296985626,200000.0,490.0,94191.4047241211,98000000.0,708.0615254960253,1531250.0
2.5229964e-08,1.6683743e-09,115.435135,-0.00043517427,1.481844e-10,0.008746502,13.334324,160.67099,160.6603,17.285633,953.49915,957.6889,951.35187,1.0,-0.029599732,-1.0,1500,0.66996044,0.18747960972612282,0.18747960972612282,0.18747960972612282,10,0.0,150,150.0,150,10,0.0,1404.2140787243843,1404.210798561573,1404.1812770962715,10,0.00984048843383789,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-230.0,-230.0,-230.0,10,0.0,1318.4665888764903,1318.4665888764903,1318.4665888764903,10,0.0,316.06903830199576,316.0690383019957,316.06903830199576,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.32154870357420157,-0.3248288596080487,-0.35435026391267244,10,0.009840468101541261,0.0,0.0,0.0,10,0.0,6.1262326,-0.042444207,-5.684469,3125,1.0617259,150,147.2107950401167,35,1371,13.935772235499288,1610.2494611740112,1287.3518500556804,-355.84202705323696,1371,349.8133639510865,932131.0,286.8447754383087,200000.0,491.0,94478.2494995594,98200000.0,697.2412158959253,1534375.0
2.5229962e-08,1.6660511e-09,115.62941,-0.0025868115,1.5050743e-10,0.010912128,13.320812,160.48477,160.47385,17.203533,948.9648,969.0596,946.86566,1.0,-0.026377572,-1.0,1500,0.6667495,0.1880118330042786,0.1880118330042786,0.1880118330042786,10,0.0,150,150.0,150,10,0.0,1409.4407449364662,1409.3756487965584,1409.3684158921242,10,0.021698713302612305,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-220.0,-220.0,-220.0,10,0.0,1313.5495379977665,1313.5495379977663,1313.5495379977665,10,2.2737367544323206e-13,316.2133062103621,316.2133062103621,316.2133062103621,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3220989919659791,-0.3871950454088299,-0.3944279402358133,10,0.021698684480950265,0.0,0.0,0.0,10,0.0,5.63214,-0.042591207,-5.711791,3125,1.06296,150,145.36,24,1375,18.614379583341673,1603.52139878273,1265.417461875737,-159.38998064398766,1375,366.335596715433,933506.0,283.0020275115967,200000.0,492.0,94761.251527071,98400000.0,706.7087178087603,1537500.0
2.5229964e-08,1.6681776e-09,115.85214,-0.00018377762,1.4838109e-10,0.008525132,13.327067,160.32304,160.31238,17.318367,943.06055,1122.3301,940.6564,1.0,-0.031164695,-1.0,1500,0.6849703,0.1976663666026316,0.19766636660263162,0.1976663666026316,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1312.0364195983857,1311.9650951545686,1311.9571702163666,10,0.02377481460571289,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-310.0,-310.0,-310.0,10,0.0,1307.9641384216143,1307.9641384216143,1307.9641384216143,10,0.0,314.4672495111101,314.46724951111,314.4672495111101,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.394971563192887,-0.46629580988604946,-0.47422072618528976,10,0.023774748897720827,0.0,0.0,0.0,10,0.0,5.4204087,-0.043354914,-5.5646377,3125,1.0619558,150,144.66836363636364,27,1375,20.995839827203547,1597.0036709308624,1258.675378112601,-202.79190942645073,1375,386.4825343976493,934881.0,284.29775404930115,200000.0,493.0,95045.5492811203,98600000.0,703.4877945793312,1540625.0
2.5229964e-08,1.665383e-09,116.0364,-0.00047171154,1.5117559e-10,0.008826333,13.3169365,160.20197,160.1913,17.29701,940.04,1223.658,937.4799,1.0,-0.029559769,-1.0,1500,0.6841583,0.19600601155833589,0.1960060115583359,0.19600601155833589,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1301.406149636954,1301.390460216254,1301.3887169472873,10,0.005229806900024414,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-320.0,-320.0,-320.0,10,0.0,1307.9169719518868,1307.9169719518868,1307.9169719518868,10,0.0,313.96403531386454,313.9640353138646,313.96403531386454,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.47486199209388286,-0.4905514186177795,-0.49229468823154576,10,0.0052298088412988716,0.0,0.0,0.0,10,0.0,5.714914,-0.04460069,-5.7125597,3125,1.0613583,150,142.74501424501423,27,1404,21.792120611044094,1579.0636571645737,1253.1897957783515,-220.2003926038742,1404,381.59208611201325,936285.0,287.02284383773804,200000.0,494.0,95332.57212495804,98800000.0,696.8086488372526,1543750.0
2.5229962e-08,1.6648909e-09,116.01105,-0.00063494843,1.5166791e-10,0.008987745,13.305489,160.02344,160.01282,17.245853,938.093,1240.206,935.5401,1.0,-0.02376716,-1.0,1500,0.6782506,0.19460579031832267,0.19460579031832267,0.19460579031832267,10,0.0,150,150.0,150,10,0.0,1339.811576714681,1339.8006709720357,1339.7025192882284,10,0.032717227935791016,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-280.0,-280.0,-280.0,10,0.0,1304.0111560400728,1304.0111560400728,1304.0111560400728,10,0.0,316.18511244353374,316.18511244353374,316.18511244353374,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3846912342426988,-0.39559695016363083,-0.49374839345201904,10,0.032717147762796064,0.0,0.0,0.0,10,0.0,5.6185374,-0.04361239,-6.0387406,3125,1.0571243,150,148.5948148148148,34,1350,10.569045077706658,1584.5398369170725,1349.8332802557939,-231.67961398139596,1350,278.82606726179074,937635.0,279.8118064403534,200000.0,495.0,95612.38393139839,99000000.0,714.7661227891517,1546875.0
2.5229973e-08,1.662987e-09,116.1609,-0.0011674666,1.5357234e-10,0.009531052,13.300221,159.98325,159.97229,16.725636,944.6298,1115.343,942.30975,1.0,-0.019894125,-1.0,1500,0.6766742,0.19605390292778213,0.19605390292778213,0.19605390292778213,10,0.0,150,150.0,150,10,0.0,1385.7504681050777,1385.6954956948757,1385.6893876492977,10,0.01832413673400879,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-240.0,-240.0,-240.0,10,0.0,1314.2232637252464,1314.2232637252462,1314.2232637252464,10,2.2737367544323206e-13,311.90881135938685,311.9088113593869,311.90881135938685,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3816066666809105,-0.4365790106019346,-0.4426870488153816,10,0.018324114640341345,0.0,0.0,0.0,10,0.0,5.391195,-0.040053975,-5.544432,3125,1.0581163,150,146.96263736263737,22,1365,15.906482529173811,1579.5131939649582,1322.2713872281363,-275.54726015776396,1365,326.5836919081259,939000.0,290.12330389022827,200000.0,496.0,95902.50723528862,99200000.0,689.3620654329528,1550000.0
2.5229966e-08,1.6674481e-09,116.060356,-0.0005522271,1.4911067e-10,0.008908573,13.307079,160.01027,159.9996,16.535242,951.1306,1077.0306,948.99896,1.0,-0.022727376,-1.0,1500,0.6945545,0.20638214387185194,0.20638214387185191,0.20638214387185194,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1280.9832231253386,1280.9359780520201,1280.9307285994291,10,0.015748357772827147,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-340.0,-340.0,-340.0,10,0.0,1310.5886580862648,1310.5886580862648,1310.5886580862648,10,0.0,310.83894599040457,310.83894599040457,310.83894599040457,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4443838092972382,-0.4916289201621121,-0.4968783769248759,10,0.015748370288291316,0.0,0.0,0.0,10,0.0,5.5789285,-0.03803148,-5.8355784,3125,1.0613457,150,148.67466266866566,31,1334,10.09641688331607,1582.8068680763245,1330.370890263772,-201.69080599211156,1334,300.08624664967135,940334.0,309.37826442718506,200000.0,497.0,96211.8854997158,99400000.0,646.4578252460648,1553125.0
2.5229962e-08,1.666291e-09,115.90334,-0.0004679671,1.502677e-10,0.008813008,13.303293,159.93648,159.92577,16.223726,956.4773,1026.153,954.49506,1.0,-0.024574284,-1.0,1500,0.6842682,0.19686262605925584,0.19686262605925584,0.19686262605925584,10,0.0,150,150.0,150,10,0.0,1361.2962258160114,1361.283072167635,1361.1646893322468,10,0.039460945129394534,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-270.0,-270.0,-270.0,10,0.0,1318.4056495614877,1318.4056495614877,1318.4056495614877,10,0.0,313.2561941694522,313.2561941694522,313.2561941694522,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.36562034706649943,-0.3787740053392595,-0.4971569297940996,10,0.03946097481828005,0.0,0.0,0.0,10,0.0,5.563149,-0.03562824,-5.700285,3125,1.064049,150,145.65597667638485,24,1372,18.516315809571996,1590.8550825119019,1280.297944668449,-258.9704926162958,1372,370.52284606309803,941706.0,316.93588042259216,200000.0,498.0,96528.8213801384,99600000.0,631.0424674332436,1556250.0
2.5229962e-08,1.6677427e-09,115.710976,-0.00028263128,1.4881583e-10,0.008613822,13.283976,159.80913,159.79846,16.075914,956.3822,956.262,954.4777,1.0,-0.015001314,-1.0,1500,0.6901633,0.20272077870376448,0.20272077870376445,0.20272077870376448,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1299.435786165297,1299.4255873337388,1299.4244541302323,10,0.0033996105194091797,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-320.0,-320.0,-320.0,10,0.0,1304.2056729065193,1304.2056729065193,1304.2056729065193,10,0.0,315.6018834539692,315.6018834539692,315.6018834539692,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.37176998414144324,-0.38196881743951827,-0.3831020211393044,10,0.0033996110993583517,0.0,0.0,0.0,10,0.0,5.9995246,-0.033849098,-5.918981,3125,1.0647647,150,144.30972818311875,15,1398,20.526421225082576,1618.9883052110672,1257.5515307176236,-241.42388497292995,1398,399.4186233389981,943104.0,313.97798252105713,200000.0,499.0,96842.79936265945,99800000.0,636.9873403036688,1559375.0
2.5229964e-08,1.6676183e-09,115.75051,-0.001027389,1.4894043e-10,0.009361423,13.271744,159.81322,159.80254,16.162523,954.97,997.1711,953.0045,1.0,-0.010636735,-1.0,1500,0.6815166,0.19814469097307658,0.19814469097307658,0.19814469097307658,10,0.0,150,150.0,150,10,0.0,1362.9072014987469,1362.9060654819011,1362.8958413302898,10,0.003408050537109375,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-260.0,-260.0,-260.0,10,0.0,1304.7971298140214,1304.7971298140214,1304.7971298140214,10,0.0,318.48072668697444,318.48072668697444,318.48072668697444,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.370655253059387,-0.3717912996135994,-0.3820157186015113,10,0.003408139662637283,0.0,0.0,0.0,10,0.0,5.803482,-0.032849345,-5.63189,3125,1.0574422,150,148.74664679582713,32,1342,10.11321382267209,1592.255111515522,1351.137029233004,-406.7128341142088,1342,286.4336103696052,944446.0,308.845743894577,200000.0,500.0,97151.64510655403,100000000.0,647.5724660407462,1562500.0
2.5229964e-08,1.6684277e-09,115.79625,-0.0006922312,1.481309e-10,0.009029562,13.24691,159.77199,159.76141,16.310312,958.4409,966.4938,956.5158,1.0,-0.007880049,-1.0,1500,0.67428887,0.19415868658966304,0.194158686589663,0.19415868658966304,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1370.1846054419875,1370.183677469194,1370.1753257140517,10,0.0027839183807373048,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-260.0,-260.0,-260.0,10,0.0,1313.2266495950712,1313.2266495950712,1313.2266495950712,10,0.0,317.3192409482046,317.31924094820454,317.3192409482046,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.36128421161101826,-0.36221220377777935,-0.37056413327862864,10,0.0027839765002831136,0.0,0.0,0.0,10,0.0,6.271402,-0.031463955,-5.8912334,3125,1.0551016,150,148.82339791356185,32,1342,9.478627040369709,1604.255397439003,1355.2138844640774,-160.44890627264977,1342,280.837599478956,945788.0,303.98428893089294,200000.0,501.0,97455.62939548492,100200000.0,657.9287393549063,1565625.0
2.5229973e-08,1.663197e-09,115.84999,-0.00062634895,1.533622e-10,0.008967548,13.225889,159.71254,159.70163,16.218494,962.2952,1009.2509,960.2122,1.0,-0.0033266605,-1.0,1500,0.66976696,0.19558760619350124,0.19558760619350127,0.19558760619350124,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1385.963818512857,1385.883945761621,1385.8750710114837,10,0.026624250411987304,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-250.0,-250.0,-250.0,10,0.0,1313.076442007965,1313.076442007965,1313.076442007965,10,0.0,323.24830538123354,323.24830538123354,323.24830538123354,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3609324460916572,-0.4408052353887399,-0.44967998975508244,10,0.026624263099027573,0.0,0.0,0.0,10,0.0,5.5553813,-0.030742828,-5.7202563,3125,1.0571282,150,146.09218289085547,24,1356,17.33483961727138,1603.8898894786835,1291.993881395667,-137.8934548459947,1356,353.5501481487229,947144.0,283.62543082237244,200000.0,502.0,97739.2548263073,100400000.0,705.1553854677264,1568750.0
2.5229964e-08,1.668286e-09,115.889084,-0.00021610479,1.4827257e-10,0.00856012,13.214222,159.6495,159.63896,16.243805,962.1473,1023.0796,960.11786,1.0,-0.0077557303,-1.0,1500,0.66586727,0.1918055866398408,0.19180558663984076,0.1918055866398408,10,2.7755575615628914e-17,150,150.0,150,10,0.0,1401.3597554923035,1401.358342719171,1401.3581857443787,10,0.0004709243774414063,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-240.0,-240.0,-240.0,10,0.0,1317.2439658394646,1317.2439658394646,1317.2439658394646,10,0.0,324.56585663573253,324.56585663573253,324.56585663573253,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.45006790175069794,-0.4514806158007544,-0.4516375840285385,10,0.00047090468335216355,0.0,0.0,0.0,10,0.0,5.682855,-0.028783627,-5.7256074,3125,1.0562998,150,146.16870944484498,30,1387,18.492043574237073,1589.6095551252365,1312.8591497900597,-197.34192945435643,1387,349.76863246422346,948531.0,284.02871584892273,200000.0,503.0,98023.28354215622,100600000.0,704.1541535764352,1571875.0
